"","SYMBOL","GSM2252986","GSM2252987","GSM2252988","GSM2252989","GSM2252990","GSM2252991","GSM2252992","GSM2252993","GSM2252994","GSM2252995","GSM2252996","GSM2252997"
"16275","LOC107986794",3,1,4,2,2,2,3,4,3,1,1,2
"16276","LOC107986796",0,1,0,1,0,0,1,0,0,0,0,1
"16277",NA,4,6,11,5,10,5,5,2,3,5,2,2
"16278","LOC107986800",26,24,27,21,25,21,35,51,40,23,22,21
"16279","LINC02848",0,0,1,0,0,0,0,0,0,0,0,0
"16280","ELN-AS1",5,8,1,9,5,8,7,11,16,6,10,4
"16281",NA,2,0,1,2,1,1,0,1,1,0,0,1
"16282","LOC107986812",3,0,1,0,0,0,0,0,0,0,0,0
"16283","LOC107986813",1,1,1,4,1,0,1,2,2,1,6,1
"16284",NA,1,0,1,2,4,3,3,6,3,4,4,1
"16285","LOC107986815",0,0,0,0,0,0,0,0,0,0,0,0
"16286","LOC107986816",0,0,0,0,0,0,0,0,0,0,0,0
"16287","LOC107986817",0,0,0,0,0,0,0,0,0,0,0,0
"16288","FAM237B",0,0,2,0,1,1,0,1,0,1,0,1
"16289","LOC107986819",1,2,6,1,5,3,2,5,1,4,3,1
"16290","LOC107986820",15,7,11,10,13,10,26,20,21,23,25,21
"16291","LOC107986821",0,0,0,0,0,1,0,0,0,0,1,0
"16292","LOC107986822",2,0,0,0,0,0,0,0,0,0,1,0
"16293","LOC107986823",4,2,2,2,1,3,3,0,0,0,0,0
"16294","PDK4-AS1",0,1,0,0,1,0,0,0,0,0,1,0
"16295","LOC107986825",0,0,0,0,0,0,0,0,0,0,0,0
"16296","LOC107986826",0,0,0,0,0,0,0,0,0,0,0,0
"16297","CZ1P-ASNS",480,486,497,499,642,577,845,1004,952,1150,1237,1040
"16298",NA,17,21,18,17,19,18,22,22,18,9,5,5
"16299","LOC107986829",0,0,0,0,0,0,1,0,1,0,0,0
"16300",NA,3,2,1,6,4,3,2,3,0,0,2,1
"16301","LOC107986832",0,0,0,0,0,0,0,0,0,0,0,0
"16302","LOC107986833",0,0,0,0,0,0,0,0,0,0,0,0
"16303","LOC107986834",1,0,7,4,1,0,0,1,1,0,1,1
"16304","LOC107986835",1,0,1,1,1,0,0,0,1,0,0,0
"16305","LOC107986836",0,0,0,0,0,0,1,0,0,0,0,0
"16306","LOC107986837",2,0,0,0,0,0,2,2,1,0,0,0
"16307","LOC107986838",90,95,106,97,128,90,72,89,38,55,59,55
"16308",NA,2,3,3,2,0,5,2,2,2,1,3,0
"16309","LOC107986840",0,0,0,0,0,0,0,0,0,0,0,0
"16310","LOC107986841",0,0,0,0,0,0,0,0,0,0,0,0
"16311",NA,1,0,0,0,0,0,0,1,0,0,0,0
"16312","LOC107986843",0,0,0,0,0,0,0,0,0,0,0,0
"16313","LOC107986845",52,59,68,53,79,67,35,27,26,29,31,28
"16314",NA,1,0,0,0,0,0,0,0,0,0,0,0
"16315","LOC107986847",1,6,5,1,1,0,2,3,4,0,1,1
"16316",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16317","LOC107986849",0,0,0,0,0,0,0,2,3,1,0,4
"16318",NA,1,1,2,1,2,1,2,2,1,2,1,2
"16319","LOC107986852",47,43,54,48,74,36,24,21,26,29,31,30
"16320","LOC107986853",14,7,4,2,7,14,1,0,1,1,6,6
"16321","LOC107986854",0,0,0,0,0,0,0,0,0,0,0,0
"16322","LOC107986855",1,0,0,0,0,0,0,0,0,0,0,0
"16323","LOC107986856",0,0,2,1,2,3,0,0,2,1,4,2
"16324","LOC107986858",0,0,0,0,0,0,0,0,0,0,0,0
"16325",NA,22,11,17,11,15,9,13,12,13,8,10,7
"16326","LOC107986860",8,1,5,7,0,3,1,2,0,0,0,2
"16327",NA,15,13,8,16,11,11,9,9,8,21,17,11
"16328",NA,0,0,0,0,0,0,1,3,2,0,0,0
"16329","LOC107986865",0,0,0,1,0,0,0,0,0,0,0,0
"16330","LOC107986868",0,5,8,1,3,2,4,1,2,2,1,2
"16331",NA,0,0,0,0,0,0,0,1,0,0,0,0
"16332",NA,38,42,32,43,41,31,34,39,35,23,17,17
"16333","LOC107986872",0,0,0,0,0,0,0,1,0,0,0,0
"16334",NA,0,0,0,1,0,0,0,0,0,1,1,0
"16335","LOC107986876",220,196,250,207,233,207,208,244,195,175,171,167
"16336",NA,0,0,0,0,0,0,0,1,0,0,0,0
"16337",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16338","LOC107986882",0,0,0,0,0,0,0,0,0,0,0,0
"16339","LOC107986883",0,0,0,0,0,0,0,0,0,0,0,0
"16340","LOC107986884",0,0,0,0,0,2,0,0,2,0,0,0
"16341","LOC107986885",0,0,0,0,0,0,0,0,0,0,0,0
"16342","LOC107986886",0,0,0,0,0,0,0,0,0,0,0,0
"16343","LOC107986887",0,0,0,0,0,0,0,0,0,0,0,0
"16344","LOC107986888",0,0,0,0,0,0,0,0,0,0,0,0
"16345","LOC107986890",0,0,0,0,0,0,0,0,0,0,0,0
"16346","LOC107986891",0,0,0,0,0,0,0,0,0,0,0,0
"16347","LOC107986892",0,0,0,0,0,0,0,0,0,0,0,0
"16348","LOC107986893",0,0,0,0,0,0,0,0,0,0,0,0
"16349","LOC107986894",0,0,0,0,0,0,0,0,0,0,0,0
"16350","LOC107986895",0,0,1,0,0,0,0,0,0,0,0,0
"16351","LOC107986896",1,0,1,0,1,0,0,0,0,1,0,0
"16352","LOC107986897",0,0,1,0,0,0,0,0,0,0,0,0
"16353","LINC03047",3,0,4,7,7,1,20,24,20,5,9,4
"16354","LOC107986899",0,0,0,0,0,0,0,0,0,0,0,0
"16355","LOC107986901",0,0,0,0,0,0,0,0,0,0,0,0
"16356","LOC107986902",0,0,0,0,0,0,0,0,0,0,0,0
"16357","LOC107986903",0,0,0,0,0,0,0,0,0,0,0,0
"16358","LOC107986904",0,0,0,0,0,0,0,0,0,0,0,0
"16359","LOC107986905",0,0,0,0,0,0,0,0,0,0,0,0
"16360","LOC107986906",15,7,12,11,10,6,12,9,6,7,4,8
"16361","LOC107986907",0,0,0,0,0,0,0,0,0,0,0,0
"16362","LOC107986908",0,0,0,0,0,0,0,0,0,0,0,0
"16363","LOC107986909",0,0,3,0,0,2,0,0,0,0,0,0
"16364","LOC107986910",1,0,0,0,0,0,0,0,0,0,0,0
"16365",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16366","LOC107986913",0,0,0,0,0,0,0,0,0,0,0,0
"16367",NA,0,0,0,0,0,0,1,0,0,0,0,0
"16368",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16369","LOC107986918",7,2,1,4,3,3,1,5,3,6,3,2
"16370","LOC107986919",2,0,1,2,0,1,0,0,0,2,0,2
"16371","LOC107986920",0,1,3,0,0,0,0,0,0,0,0,2
"16372","LOC107986921",0,0,0,0,0,0,0,0,0,0,0,0
"16373","LOC107986922",3,3,2,2,3,1,3,5,6,7,6,7
"16374",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16375","LOC107986924",0,0,1,0,1,1,0,2,1,2,0,0
"16376","LOC107986925",0,0,0,0,0,0,0,0,0,0,0,0
"16377","LOC107986926",0,0,2,0,0,0,0,0,1,0,0,0
"16378",NA,0,3,4,3,2,2,0,5,3,4,4,6
"16379","LOC107986930",4,3,1,2,1,2,3,3,3,0,4,1
"16380","LOC107986931",0,0,0,0,0,0,0,0,0,0,0,0
"16381","LOC107986932",0,0,0,0,0,0,0,0,0,0,0,0
"16382","LOC107986933",0,0,0,0,0,0,0,0,0,0,0,0
"16383","LOC107986934",59,65,64,55,59,53,40,50,42,37,49,43
"16384","LOC107986935",1,0,3,0,0,0,0,3,1,0,2,0
"16385",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16386","LOC107986938",0,0,0,0,0,0,0,1,0,0,0,0
"16387","LOC107986939",13,8,9,10,10,10,61,83,41,39,35,45
"16388","LOC107986940",0,0,0,0,0,0,0,0,0,0,0,0
"16389","LOC107986941",0,0,0,0,0,0,0,1,1,0,0,0
"16390","LOC107986942",0,0,0,1,0,0,0,0,0,0,1,0
"16391","LOC107986943",0,0,0,0,0,0,0,0,0,0,0,0
"16392",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16393","LOC107986945",0,0,0,0,0,0,0,0,0,0,0,0
"16394","LOC107986946",1,3,2,4,4,4,3,6,4,8,6,4
"16395",NA,16,17,23,29,18,20,14,8,12,9,8,10
"16396","LOC107986949",2,3,0,1,2,0,1,8,3,1,0,0
"16397","LOC107986950",0,0,0,0,0,0,0,0,0,0,0,0
"16398","LOC107986951",0,0,0,0,0,0,0,0,0,0,0,0
"16399","LOC107986952",0,0,0,0,0,0,0,0,0,0,0,0
"16400","LOC107986953",0,0,0,0,0,0,0,0,0,0,0,0
"16401","LOC107986954",0,0,0,0,0,0,0,0,0,0,0,0
"16402","LOC107986955",0,0,0,0,0,0,0,0,0,0,0,0
"16403","LOC107986956",0,0,0,0,0,0,0,0,0,0,0,0
"16404","LOC107986957",0,0,0,0,0,0,0,0,0,0,0,0
"16405",NA,0,0,0,0,0,0,0,0,1,0,0,0
"16406",NA,0,0,1,0,0,0,0,0,0,0,0,0
"16407","GRHL2-DT",0,0,0,0,0,0,0,0,0,0,0,0
"16408",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16409","LOC107986964",0,0,0,0,0,0,0,0,0,0,0,0
"16410","LOC107986965",0,0,0,0,0,0,0,0,0,0,0,0
"16411","LOC107986966",0,0,0,0,0,0,0,0,0,0,0,0
"16412","LOC107986968",0,0,0,0,0,0,0,0,0,0,0,0
"16413",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16414","LOC107986970",0,1,1,1,1,0,0,2,1,2,2,1
"16415",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16416","LOC107986972",0,0,0,0,0,0,0,0,0,0,0,0
"16417",NA,4,1,2,3,4,1,9,21,5,3,5,6
"16418",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16419","LOC107986976",1,0,0,1,1,1,3,0,0,0,0,2
"16420",NA,0,0,0,0,1,0,1,0,0,0,0,1
"16421","LOC107986978",0,0,0,0,0,0,0,0,0,0,0,0
"16422","LOC107986979",0,0,0,0,0,0,0,0,0,0,0,0
"16423","LINC02055",1,2,0,1,1,1,0,0,0,0,2,0
"16424","LOC107986981",2,2,2,3,0,4,3,7,2,5,2,5
"16425","LOC107986982",8,7,16,7,6,8,0,1,3,1,7,1
"16426",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16427","LINC02990",0,1,1,1,1,0,0,1,0,0,0,0
"16428","LOC107986985",53,35,48,48,56,34,67,70,46,50,46,34
"16429","LOC107986986",11,8,9,11,5,5,11,14,4,9,3,4
"16430","GLIS3-AS2",1,0,0,1,0,0,1,1,3,1,2,0
"16431","LOC107986990",2,1,1,1,1,4,2,3,2,3,3,0
"16432",NA,80,85,91,82,93,103,38,54,44,62,72,75
"16433","LOC107986992",0,0,0,0,0,0,0,0,0,0,0,0
"16434","LOC107986993",8,4,5,7,4,7,18,18,16,12,14,12
"16435","LOC107986995",2,1,2,2,2,1,0,2,3,1,1,2
"16436","LOC107986997",50,58,55,43,55,51,41,55,52,51,35,28
"16437",NA,6,5,7,7,5,5,4,6,3,5,4,3
"16438","LOC107987000",7,4,6,6,7,4,10,7,8,8,6,7
"16439","FAM27E4",72,57,71,56,73,64,81,76,68,46,48,51
"16440","LOC107987003",15,23,26,23,21,18,36,36,35,23,35,24
"16441","LOC107987004",13,13,12,9,9,10,17,24,19,14,16,14
"16442",NA,16,11,13,14,13,11,32,45,37,27,27,31
"16443","LOC107987007",10,8,6,8,9,9,15,18,22,13,11,9
"16444","LOC107987008",0,0,0,0,1,0,1,1,1,1,1,1
"16445","LOC107987009",4,7,5,6,8,7,14,18,14,13,9,11
"16446",NA,1,0,1,0,0,1,0,0,0,0,0,0
"16447","LOC107987011",1,0,0,0,0,0,0,0,0,0,0,0
"16448","LOC107987012",1,0,1,1,0,1,0,0,0,0,0,0
"16449","LOC107987013",0,0,0,0,0,0,0,0,0,0,0,0
"16450","LOC107987014",0,0,0,0,0,0,0,0,0,0,0,0
"16451",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16452","LOC107987016",1,0,0,0,0,0,2,3,1,4,2,1
"16453","LOC107987026",0,0,0,0,0,0,0,0,0,0,0,0
"16454","LOC107987027",0,0,0,0,0,0,0,0,0,0,0,0
"16455","LOC107987028",0,0,0,0,1,0,0,0,1,0,0,0
"16456","LOC107987029",0,0,0,0,0,0,0,0,0,0,0,0
"16457","LOC107987031",0,0,0,0,0,0,0,0,0,0,0,0
"16458","LOC107987032",0,0,0,0,0,0,0,0,0,0,0,0
"16459","LOC107987033",0,0,0,0,0,0,0,0,0,0,0,0
"16460","LOC107987035",0,0,0,0,0,0,0,0,0,0,0,0
"16461","LOC107987037",0,0,0,0,0,0,0,0,0,0,0,0
"16462","LOC107987038",0,0,0,0,0,0,0,0,0,0,0,0
"16463","LOC107987039",0,0,0,0,0,0,0,0,0,0,0,0
"16464","LOC107987040",0,0,0,0,0,0,0,0,0,0,0,0
"16465","MIR1302-9HG",0,0,0,0,0,0,0,0,0,0,0,0
"16466","LOC107987042",14,11,12,13,21,16,14,20,14,12,11,16
"16467","LOC107987043",10,16,14,17,13,8,4,14,6,4,4,2
"16468",NA,0,1,0,3,0,0,14,14,11,5,3,6
"16469","LOC107987046",34,37,31,49,49,58,62,94,67,66,89,58
"16470",NA,0,0,1,0,1,1,0,0,0,0,0,1
"16471","LOC107987048",0,0,0,0,0,0,0,0,0,0,0,0
"16472","LOC107987049",0,0,0,1,0,0,0,0,0,0,0,0
"16473","LOC107987051",1,0,1,1,0,0,0,0,0,1,0,0
"16474",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16475","LOC107987053",1,0,0,1,0,3,0,0,0,0,1,1
"16476","LOC107987054",0,0,0,0,0,0,0,0,0,0,0,0
"16477",NA,0,0,0,0,0,0,0,0,1,0,0,0
"16478","LOC107987056",0,0,0,0,0,0,0,0,0,0,0,0
"16479",NA,29,23,28,24,28,30,11,12,20,7,3,7
"16480","LOC107987059",0,0,0,0,0,0,0,0,0,0,0,0
"16481","LOC107987060",0,0,0,0,0,0,1,0,1,0,0,1
"16482","LOC107987061",0,0,0,0,1,0,0,5,1,1,2,2
"16483",NA,9,9,11,5,12,9,2,1,10,8,3,5
"16484","LOC107987064",0,0,0,0,0,0,0,0,0,0,0,0
"16485","LOC107987065",0,0,0,0,0,0,0,0,0,0,0,0
"16486",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16487","LOC107987067",7,5,9,5,7,5,11,13,8,9,6,9
"16488","LOC107987068",10,8,6,7,10,6,17,27,20,17,20,17
"16489","LOC107987069",1,1,1,0,0,0,0,1,0,0,0,0
"16490","LOC107987071",20,21,23,19,20,19,36,34,28,17,27,18
"16491",NA,75,82,92,87,96,97,40,47,41,72,64,60
"16492","LOC107987073",2,2,3,4,2,5,0,1,1,1,0,2
"16493",NA,1,0,1,0,0,1,0,1,0,1,0,1
"16494",NA,5,3,7,7,5,3,6,6,7,6,6,6
"16495",NA,1,2,1,2,1,3,1,1,2,1,1,2
"16496","LOC107987077",0,0,0,0,0,0,0,0,0,0,0,0
"16497","LOC107987078",0,0,0,0,0,0,0,0,0,0,0,0
"16498","LOC107987079",0,0,0,0,0,0,0,0,0,0,0,0
"16499",NA,0,0,0,2,1,0,1,0,2,1,0,2
"16500","LOC107987081",4,2,2,3,1,2,3,5,9,2,1,5
"16501","LOC107987083",0,0,0,0,1,0,0,0,0,0,0,0
"16502","LOC107987084",0,0,0,0,0,0,0,0,0,0,0,0
"16503","LOC107987085",0,0,0,0,0,0,1,0,0,0,0,0
"16504","LOC107987086",0,0,0,0,0,0,0,1,1,1,0,0
"16505","LOC107987087",0,0,0,0,0,0,0,0,0,0,0,0
"16506","LOC107987088",0,0,0,0,0,0,0,0,0,0,0,0
"16507",NA,0,0,0,0,0,0,1,0,0,0,0,0
"16508","LOC107987091",0,0,0,0,0,0,0,0,0,1,0,0
"16509","LOC107987094",0,0,0,1,0,0,0,0,0,0,0,0
"16510","LOC107987095",26,28,31,33,41,44,48,71,44,47,48,38
"16511","LOC107987097",57,50,59,46,47,46,29,42,36,33,18,15
"16512",NA,35,36,43,35,35,46,26,44,31,26,20,17
"16513","LOC107987099",0,0,0,0,0,0,0,1,0,0,0,0
"16514","LOC107987100",0,0,0,0,0,0,0,0,0,0,0,0
"16515","LOC107987101",0,0,0,0,0,1,0,0,0,0,0,0
"16516","LOC107987102",32,33,35,29,36,37,34,32,25,48,46,35
"16517","LOC107987103",5,0,0,1,0,3,1,7,1,6,2,3
"16518","LOC107987104",0,0,0,0,0,0,0,0,0,0,0,0
"16519","LOC107987105",0,0,0,1,0,0,0,0,0,0,0,0
"16520","CT70",1,1,0,0,0,0,1,0,2,0,0,1
"16521","LOC107987107",2,0,2,3,1,1,0,2,1,2,0,1
"16522","LOC107987108",0,0,0,0,0,0,0,0,0,0,0,1
"16523","LOC107987109",0,0,0,0,0,0,0,0,0,0,0,0
"16524","LOC107987110",0,0,0,0,0,0,0,0,0,0,0,0
"16525","LOC107987111",2,3,3,3,1,0,8,4,4,2,5,6
"16526","LOC107987112",0,0,0,0,2,0,0,0,0,0,0,0
"16527",NA,2,0,0,1,3,2,1,0,1,1,2,2
"16528","LOC107987114",0,0,0,0,0,0,0,0,0,0,0,0
"16529","LOC107987115",0,0,0,0,0,0,0,0,0,0,0,0
"16530","LOC107987116",6,4,7,2,5,8,20,12,13,7,7,10
"16531",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16532",NA,6,8,19,8,11,7,14,24,19,7,10,5
"16533","LOC107987119",2,1,3,3,2,1,3,5,9,1,4,5
"16534","LOC107987120",0,0,0,0,0,0,0,0,0,0,0,0
"16535","LOC107987121",3,0,2,2,0,3,0,2,2,0,0,3
"16536","LOC107987122",0,0,0,0,0,0,0,0,0,0,0,0
"16537","LOC107987123",0,0,0,0,0,0,0,0,0,0,0,0
"16538",NA,0,0,0,0,0,0,0,0,0,0,0,1
"16539","LOC107987125",0,0,0,1,1,1,0,0,0,0,0,0
"16540","LOC107987126",0,3,0,0,5,1,6,4,4,3,8,6
"16541","HSPA5-DT",3,1,0,1,0,0,2,2,0,1,0,2
"16542",NA,1,1,2,0,0,0,0,0,3,1,3,2
"16543","LOC107987129",0,0,1,0,0,0,0,0,0,0,0,0
"16544","LOC107987132",3,0,0,2,0,0,2,5,3,1,1,1
"16545","LOC107987133",0,0,0,0,0,0,0,0,0,0,0,0
"16546","LOC107987134",0,0,0,0,0,0,0,0,0,0,0,0
"16547",NA,2280,2145,2322,1841,1915,1899,2413,2777,2649,1925,1853,1708
"16548","LOC107987137",0,0,0,0,0,1,0,0,0,0,0,0
"16549","LOC107987138",0,0,0,0,0,0,0,0,0,0,0,0
"16550",NA,2,2,3,3,0,2,4,6,1,3,4,2
"16551","LOC107987140",0,0,1,2,1,1,5,2,2,0,1,0
"16552","CAMSAP1-DT",118,138,130,119,143,150,89,96,85,103,108,90
"16553","LOC107987143",0,0,0,0,0,0,0,0,0,0,0,0
"16554",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16555","LOC107987146",0,0,0,0,0,0,0,0,0,0,0,0
"16556",NA,94,82,76,76,56,68,87,129,110,79,78,64
"16557",NA,0,0,0,0,0,0,0,0,0,0,1,0
"16558",NA,26,24,24,18,15,19,85,135,130,60,60,43
"16559","LOC107987151",0,0,0,0,0,0,0,0,0,0,0,0
"16560",NA,0,0,0,0,0,0,0,1,0,1,0,0
"16561",NA,4,4,3,1,1,0,0,0,0,1,0,0
"16562","OOSP4B",0,0,0,0,0,0,0,0,0,0,0,0
"16563","LOC107987157",0,0,0,0,0,0,0,0,0,0,0,0
"16564",NA,16,9,15,13,11,15,10,10,11,11,12,11
"16565","LOC107987160",0,0,0,0,0,0,0,0,0,0,0,0
"16566","LOC107987164",0,0,0,0,0,0,0,0,0,0,0,0
"16567","LOC107987165",0,0,0,0,0,0,0,0,0,0,0,0
"16568","LOC107987166",0,2,2,1,1,0,0,4,0,0,0,2
"16569","LOC107987170",0,1,0,0,0,0,0,0,0,0,0,0
"16570","LOC107987171",0,0,0,0,0,0,0,0,0,0,0,0
"16571",NA,65,61,83,54,73,77,10,16,9,19,22,18
"16572",NA,4,0,4,1,1,1,0,1,1,1,0,0
"16573",NA,51,40,39,30,39,43,36,30,17,18,16,16
"16574","LOC107987176",0,0,0,0,0,0,0,0,0,0,0,0
"16575","LOC107987177",0,0,0,0,0,0,0,0,0,0,0,0
"16576","LOC107987178",1,0,0,0,0,0,0,0,0,0,0,0
"16577","LOC107987180",0,3,4,1,4,2,0,3,3,1,1,1
"16578",NA,18,20,22,15,12,15,19,18,20,11,14,13
"16579","LOC107987182",1,0,0,0,0,2,0,0,0,0,0,0
"16580",NA,10,9,9,6,9,13,6,5,4,5,11,4
"16581","LOC107987187",0,0,0,0,1,0,0,0,0,0,0,0
"16582","LOC107987189",0,0,0,0,0,0,0,0,0,0,0,0
"16583","LOC107987190",0,0,0,0,0,0,0,0,0,0,0,0
"16584","LOC107987191",0,0,0,0,0,0,0,0,0,0,0,0
"16585","LOC107987192",2,9,7,4,7,5,12,9,7,3,6,4
"16586",NA,774,48,80,49,59,48,99,98,125,63,127,45
"16587","LOC107987207",0,0,0,0,0,0,0,0,0,0,0,0
"16588",NA,1,0,0,1,1,1,0,0,1,0,0,0
"16589","LOC107987209",311,368,480,377,432,361,242,147,164,243,216,206
"16590",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16591",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16592","LOC107987218",0,0,0,0,0,0,0,0,0,0,0,0
"16593",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16594",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16595","LOC107987221",3,2,2,1,1,3,1,2,2,3,2,2
"16596",NA,200,161,200,183,186,187,128,158,137,141,130,136
"16597","LOC107987223",0,0,0,0,1,0,0,0,0,0,0,1
"16598","LOC107987224",0,0,0,0,0,0,0,0,0,0,0,0
"16599",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16600","LOC107987227",0,0,0,0,0,0,0,0,0,0,0,0
"16601","LOC107987228",1,0,0,0,0,0,0,1,0,1,0,2
"16602",NA,0,2,3,4,2,3,5,8,4,1,3,3
"16603","LOC107987234",1,0,0,1,0,0,0,1,0,0,0,0
"16604","LOC107987235",0,0,0,0,0,0,0,0,0,0,0,0
"16605","LOC107987236",0,0,0,0,0,0,0,0,0,0,0,0
"16606",NA,5,4,3,11,7,3,0,4,2,2,6,5
"16607",NA,13,5,9,8,9,6,4,4,6,7,5,4
"16608","LOC107987240",1,1,1,1,0,1,0,0,0,1,0,0
"16609",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16610","LOC107987243",0,0,0,0,0,0,3,1,1,0,1,1
"16611","LOC107987244",57,49,68,33,59,40,57,68,50,35,32,28
"16612","LOC107987245",198,181,175,154,171,170,83,102,102,108,102,106
"16613","LOC107987246",0,0,0,0,0,0,0,0,0,0,0,0
"16614","LOC107987247",0,0,0,0,0,0,0,0,0,0,1,0
"16615",NA,1,0,1,0,0,0,0,0,0,0,0,0
"16616",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16617",NA,38,41,49,31,30,34,26,36,18,29,19,26
"16618",NA,8,5,14,12,7,4,26,26,26,20,15,15
"16619",NA,21,24,23,24,18,24,22,30,30,24,18,19
"16620",NA,26,19,20,23,15,22,48,69,60,36,18,25
"16621",NA,12,15,11,7,10,13,90,122,92,41,57,44
"16622",NA,2,1,3,0,0,2,0,0,0,1,0,0
"16623",NA,0,0,1,0,2,0,2,1,4,1,0,1
"16624","LOC107987262",0,0,0,0,0,0,0,0,0,0,0,0
"16625","LOC107987264",57,50,60,55,58,59,63,83,71,62,65,57
"16626","LOC107987266",13,5,5,6,8,5,11,8,5,3,4,8
"16627",NA,0,1,0,0,0,1,3,0,1,0,0,4
"16628","LOC107987269",122,113,112,105,112,105,226,320,241,171,158,144
"16629","LOC107987270",0,0,0,0,0,0,0,0,0,0,0,0
"16630","LOC107987272",57,51,51,34,47,45,56,60,61,51,46,34
"16631",NA,7,4,9,7,2,4,11,13,10,8,4,6
"16632","LOC107987280",1,4,5,3,1,1,4,3,6,2,3,3
"16633",NA,5,2,4,3,3,11,2,1,0,4,0,0
"16634","LOC107987282",0,0,0,0,0,0,0,0,0,0,0,0
"16635","LOC107987284",0,0,0,0,0,0,0,0,0,0,0,0
"16636",NA,15,17,11,16,19,16,17,20,17,17,26,12
"16637","LOC107987288",0,0,0,0,0,0,0,0,0,0,0,0
"16638",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16639",NA,12,8,7,8,8,11,2,5,3,10,6,5
"16640","LOC107987292",1,1,1,0,0,1,2,2,0,0,2,2
"16641",NA,1,1,2,2,1,1,2,3,3,1,0,2
"16642",NA,1,1,2,2,1,2,2,3,2,1,0,2
"16643","LINC02246",35,36,51,40,45,47,290,332,271,207,180,212
"16644",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16645","LOC107987299",35,35,27,31,38,27,27,39,44,21,30,20
"16646","LOC107987300",1,1,3,1,2,0,1,3,1,1,1,1
"16647",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16648",NA,0,1,0,1,1,0,0,0,0,1,1,0
"16649","LOC107987303",0,0,0,0,0,0,0,0,0,0,0,0
"16650",NA,7,2,13,5,7,9,3,4,5,7,2,2
"16651",NA,2,3,4,3,3,3,11,11,8,9,9,7
"16652",NA,2,6,5,5,3,3,12,11,8,10,11,6
"16653","LOC107987323",0,0,0,0,1,0,0,0,0,0,0,0
"16654",NA,0,0,0,0,0,0,0,0,0,0,0,0
"16655","LOC107987325",0,0,0,0,0,0,0,0,0,0,0,0
"16656",NA,38,33,38,50,46,50,67,70,58,71,57,52
"16657","FAM239C",146,122,130,108,115,122,158,201,180,62,84,65
"16658","LOC107987331",0,0,0,0,0,0,0,0,0,1,0,0
"16659","LOC107987334",0,1,1,0,0,1,0,0,0,0,1,0
"16660","ZFY-AS1",1,2,5,1,3,3,3,4,2,5,4,1
"16661","LOC107987338",0,0,0,1,1,1,0,0,1,0,0,1
"16662","LOC107987339",0,0,0,0,0,0,0,0,0,0,0,0
"16663","LOC107987340",0,0,0,0,0,0,0,0,0,0,0,0
"16664","FAM197Y3",0,0,0,0,0,0,0,0,0,0,0,0
"16665","LOC107987342",0,0,0,0,0,0,0,0,0,0,0,0
"16666","LOC107987343",1,3,3,4,1,2,6,7,2,4,4,2
"16667",NA,0,0,1,0,0,0,0,0,0,0,0,0
"16668","LOC107987346",0,0,0,0,0,0,0,0,0,0,0,0
"16669","LOC107987347",0,0,0,0,0,0,0,0,0,0,0,0
"16670","LOC107987348",1,0,1,0,0,1,0,0,0,0,0,0
"16671","LOC107987349",0,0,0,0,0,0,0,0,0,0,0,0
"16672","LOC107987350",1,0,1,0,0,1,0,0,0,0,0,0
"16673","LOC107987352",0,0,0,0,0,0,0,0,0,0,0,0
"16674","LOC107987353",0,0,0,0,0,0,0,0,0,0,0,0
"16675","LOC107987354",0,0,0,0,0,0,0,0,0,0,0,0
"16676","LOC107987355",0,0,0,0,0,0,0,0,0,0,0,0
"16677","LOC107987356",0,0,0,0,0,0,0,0,0,0,0,0
"16678","LOC107987357",0,0,0,0,0,0,0,0,0,0,0,0
"16679","LOC107987359",0,0,0,0,0,0,0,0,0,0,0,0
"16680",NA,1,1,1,1,1,1,1,1,0,1,0,1
"16681",NA,1,1,0,0,0,0,0,0,0,0,0,0
"16682",NA,0,0,0,1,0,0,0,0,0,0,0,0
"16683",NA,2,1,2,2,2,1,4,3,2,2,2,2
